id,source,authorId,authorName,timestamp,content,likeCount,shareCount,commentCount,language
"Twitter_1778644539626_19","Twitter","user_445","User 574","2024-09-06 06:40:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",242,75,2,"vi"
"Twitter_1778644539626_18","Twitter","user_459","User 802","2024-09-09 04:03:00","đường sá bị ngập nặng  giao thông tê liệt hoàn toàn  không thể di chuyển",386,51,31,"vi"
"Twitter_1778644539626_1","Twitter","user_645","User 726","2024-09-09 18:27:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",136,51,45,"vi"
"Twitter_1778644539626_10","Twitter","user_247","User 392","2024-09-09 20:05:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",433,7,32,"vi"
"Twitter_1778644539626_7","Twitter","user_494","User 480","2024-09-09 20:37:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",355,27,38,"vi"
"Twitter_1778644539626_14","Twitter","user_655","User 64","2024-09-11 22:54:00","cảm ơn đội cứu hộ đã giúp đỡ người dân vùng lũ  thật tuyệt vời",293,12,25,"vi"
"Twitter_1778644539626_16","Twitter","user_147","User 253","2024-09-15 22:59:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",159,25,12,"vi"
"Twitter_1778644539626_12","Twitter","user_632","User 481","2024-09-17 05:00:00","đội ngũ y tế đang làm việc không mệt mỏi để cứu chữa người bị thương",64,86,40,"vi"
"Twitter_1778644539626_2","Twitter","user_192","User 709","2024-09-17 05:36:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",426,53,12,"vi"
"Twitter_1778644539626_13","Twitter","user_655","User 252","2024-09-17 13:49:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",356,64,36,"vi"
"Twitter_1778644539626_11","Twitter","user_456","User 230","2024-09-18 20:11:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",430,39,20,"vi"
"Twitter_1778644539626_15","Twitter","user_64","User 37","2024-09-22 13:53:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",110,55,25,"vi"
"Twitter_1778644539626_17","Twitter","user_630","User 368","2024-09-23 06:37:00","đường sá bị ngập nặng  giao thông tê liệt hoàn toàn  không thể di chuyển",58,17,19,"vi"
"Twitter_1778644539626_5","Twitter","user_982","User 708","2024-09-24 16:02:00","các đơn vị đang khẩn trương khắc phục hậu quả bão  rất đáng khen ngợi",394,77,6,"vi"
"Twitter_1778644539626_9","Twitter","user_199","User 233","2024-09-26 04:30:00","cơ sở hạ tầng bị phá hủy nghiêm trọng  cầu đường sạt lở nặng",427,76,3,"vi"
"Twitter_1778644539626_0","Twitter","user_802","User 591","2024-09-26 16:09:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",456,39,5,"vi"
"Twitter_1778644539626_3","Twitter","user_430","User 104","2024-09-27 09:32:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",340,58,41,"vi"
"Twitter_1778644539626_8","Twitter","user_19","User 431","2024-09-28 02:12:00","cơ sở hạ tầng bị phá hủy nghiêm trọng  cầu đường sạt lở nặng",270,6,35,"vi"
"Twitter_1778644539626_4","Twitter","user_991","User 886","2024-09-29 17:34:00","cứu trợ là chủ đề đang được quan tâm",198,69,47,"vi"
"Twitter_1778644539626_6","Twitter","user_793","User 226","2024-09-30 19:06:00","đội ngũ y tế đang làm việc không mệt mỏi để cứu chữa người bị thương",119,90,25,"vi"
"Twitter_1778644539627_14","Twitter","user_854","User 369","2024-09-21 09:15:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",173,58,37,"vi"
"Twitter_1778644539627_13","Twitter","user_315","User 557","2024-09-17 07:05:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",74,79,27,"vi"
"Twitter_1778644539627_2","Twitter","user_334","User 206","2024-09-25 15:20:00","bão yagi đã đổ bộ vào các tỉnh miền bắc với sức gió mạnh nhất",99,24,47,"vi"
"Twitter_1778644539627_16","Twitter","user_282","User 96","2024-09-30 20:13:00","người dân vùng lũ đang rất cần được cứu trợ khẩn cấp  chưa thấy ai đến",223,83,31,"vi"
"Twitter_1778644539627_6","Twitter","user_912","User 648","2024-09-12 07:14:00","đường sá bị ngập nặng  giao thông tê liệt hoàn toàn  không thể di chuyển",248,71,35,"vi"
"Twitter_1778644539627_19","Twitter","user_388","User 31","2024-09-25 14:56:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",176,43,43,"vi"
"Twitter_1778644539627_4","Twitter","user_180","User 113","2024-09-27 19:38:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",68,48,13,"vi"
"Twitter_1778644539627_15","Twitter","user_110","User 218","2024-09-06 01:20:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",452,18,39,"vi"
"Twitter_1778644539627_3","Twitter","user_603","User 232","2024-09-23 03:24:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",169,3,23,"vi"
"Twitter_1778644539627_1","Twitter","user_850","User 163","2024-09-21 01:47:00","nhà cửa bị sập hoàn toàn sau bão  không biết bao giờ mới xây lại được",151,54,39,"vi"
"Twitter_1778644539627_9","Twitter","user_111","User 506","2024-09-11 03:56:00","nhà cửa bị sập hoàn toàn sau bão  không biết bao giờ mới xây lại được",273,43,26,"vi"
"Twitter_1778644539627_7","Twitter","user_929","User 381","2024-09-22 14:06:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",378,48,17,"vi"
"Twitter_1778644539627_5","Twitter","user_182","User 568","2024-09-23 22:00:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",249,30,37,"vi"
"Twitter_1778644539627_10","Twitter","user_642","User 41","2024-09-20 18:06:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",86,88,49,"vi"
"Twitter_1778644539627_11","Twitter","user_44","User 266","2024-09-25 17:59:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",48,10,15,"vi"
"Twitter_1778644539627_18","Twitter","user_923","User 354","2024-09-23 04:53:00","đội ngũ y tế đang làm việc không mệt mỏi để cứu chữa người bị thương",497,87,37,"vi"
"Twitter_1778644539627_17","Twitter","user_846","User 527","2024-09-16 03:13:00","đội ngũ y tế đang làm việc không mệt mỏi để cứu chữa người bị thương",478,49,3,"vi"
"Twitter_1778644539627_0","Twitter","user_213","User 251","2024-09-27 05:18:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",200,50,48,"vi"
"Twitter_1778644539627_8","Twitter","user_627","User 963","2024-09-14 00:20:00","cảm ơn đội cứu hộ đã giúp đỡ người dân vùng lũ  thật tuyệt vời",208,58,42,"vi"
"Twitter_1778644539627_12","Twitter","user_137","User 786","2024-09-19 11:53:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",41,87,30,"vi"
"Twitter_1778644539628_17","Twitter","user_992","User 394","2024-09-18 20:43:00","các đơn vị đang khẩn trương khắc phục hậu quả bão  rất đáng khen ngợi",379,27,30,"vi"
"Twitter_1778644539628_16","Twitter","user_221","User 592","2024-09-25 20:19:00","nhà cửa bị sập hoàn toàn sau bão  không biết bao giờ mới xây lại được",90,71,27,"vi"
"Twitter_1778644539628_13","Twitter","user_65","User 860","2024-09-14 07:17:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",290,2,39,"vi"
"Twitter_1778644539628_19","Twitter","user_221","User 827","2024-09-19 04:15:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",380,37,40,"vi"
"Twitter_1778644539628_18","Twitter","user_943","User 394","2024-09-08 12:07:00","đường sá bị ngập nặng  giao thông tê liệt hoàn toàn  không thể di chuyển",356,91,5,"vi"
"Twitter_1778644539628_12","Twitter","user_720","User 463","2024-09-20 02:02:00","cảm ơn đội cứu hộ đã giúp đỡ người dân vùng lũ  thật tuyệt vời",291,49,13,"vi"
"Twitter_1778644539628_14","Twitter","user_428","User 403","2024-09-26 14:26:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",327,75,4,"vi"
"Twitter_1778644539628_15","Twitter","user_281","User 121","2024-09-17 06:19:00","bão yagi đã đổ bộ vào các tỉnh miền bắc với sức gió mạnh nhất",462,23,26,"vi"
"Twitter_1778644539628_6","Twitter","user_236","User 347","2024-09-07 12:40:00","người dân vùng lũ đang rất cần được cứu trợ khẩn cấp  chưa thấy ai đến",46,22,20,"vi"
"Twitter_1778644539628_5","Twitter","user_849","User 0","2024-09-09 10:53:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",398,4,29,"vi"
"Twitter_1778644539628_4","Twitter","user_318","User 218","2024-09-11 15:36:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",240,20,4,"vi"
"Twitter_1778644539628_0","Twitter","user_198","User 947","2024-09-13 08:47:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",83,93,46,"vi"
"Twitter_1778644539628_9","Twitter","user_706","User 471","2024-09-13 11:30:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",73,43,10,"vi"
"Twitter_1778644539628_7","Twitter","user_693","User 516","2024-09-15 06:43:00","người dân vùng lũ đang rất cần được cứu trợ khẩn cấp  chưa thấy ai đến",351,9,29,"vi"
"Twitter_1778644539628_8","Twitter","user_649","User 249","2024-09-18 21:00:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",113,31,41,"vi"
"Twitter_1778644539628_10","Twitter","user_737","User 190","2024-09-21 08:41:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",333,79,13,"vi"
"Twitter_1778644539628_2","Twitter","user_891","User 80","2024-09-26 01:42:00","đường sá bị ngập nặng  giao thông tê liệt hoàn toàn  không thể di chuyển",445,65,17,"vi"
"Twitter_1778644539628_11","Twitter","user_266","User 29","2024-09-26 22:10:00","khắc phục hậu quả là chủ đề đang được quan tâm",295,58,14,"vi"
"Twitter_1778644539628_1","Twitter","user_976","User 913","2024-09-29 18:10:00","người dân vùng lũ đang rất cần được cứu trợ khẩn cấp  chưa thấy ai đến",322,19,28,"vi"
"Twitter_1778644539628_3","Twitter","user_223","User 3","2024-09-29 20:47:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",299,99,44,"vi"
"Twitter_1778644539629_1","Twitter","user_543","User 285","2024-09-16 09:37:00","các đơn vị đang khẩn trương khắc phục hậu quả bão  rất đáng khen ngợi",403,97,13,"vi"
"Twitter_1778644539629_6","Twitter","user_920","User 160","2024-09-18 09:22:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",266,28,36,"vi"
"Twitter_1778644539629_17","Twitter","user_903","User 198","2024-09-26 02:26:00","đội ngũ y tế đang làm việc không mệt mỏi để cứu chữa người bị thương",253,86,34,"vi"
"Twitter_1778644539629_9","Twitter","user_956","User 15","2024-09-12 21:09:00","là chủ đề đang được quan tâm",470,92,47,"vi"
"Twitter_1778644539629_19","Twitter","user_130","User 759","2024-09-19 21:04:00","hàng cứu trợ đến chậm  phân phối không công bằng",30,30,37,"vi"
"Twitter_1778644539629_3","Twitter","user_619","User 639","2024-09-23 22:13:00","cơ sở hạ tầng bị phá hủy nghiêm trọng  cầu đường sạt lở nặng",92,63,45,"vi"
"Twitter_1778644539629_14","Twitter","user_888","User 337","2024-09-26 10:02:00","cảm ơn đội cứu hộ đã giúp đỡ người dân vùng lũ  thật tuyệt vời",285,42,24,"vi"
"Twitter_1778644539629_10","Twitter","user_280","User 889","2024-09-29 15:03:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",179,62,32,"vi"
"Twitter_1778644539629_18","Twitter","user_839","User 699","2024-09-28 16:11:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",462,64,14,"vi"
"Twitter_1778644539629_11","Twitter","user_905","User 87","2024-09-15 19:09:00","là chủ đề đang được quan tâm",367,64,23,"vi"
"Twitter_1778644539629_8","Twitter","user_792","User 4","2024-09-10 08:59:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",361,12,19,"vi"
"Twitter_1778644539629_4","Twitter","user_282","User 293","2024-09-25 12:31:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",315,13,34,"vi"
"Twitter_1778644539629_12","Twitter","user_147","User 383","2024-09-28 15:40:00","cơ sở hạ tầng bị phá hủy nghiêm trọng  cầu đường sạt lở nặng",28,85,10,"vi"
"Twitter_1778644539629_13","Twitter","user_972","User 150","2024-09-20 17:28:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",395,89,25,"vi"
"Twitter_1778644539629_15","Twitter","user_65","User 575","2024-09-20 10:33:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",323,80,27,"vi"
"Twitter_1778644539629_7","Twitter","user_73","User 536","2024-09-28 00:52:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",106,98,48,"vi"
"Twitter_1778644539629_5","Twitter","user_875","User 146","2024-09-20 11:37:00","nhà cửa bị sập hoàn toàn sau bão  không biết bao giờ mới xây lại được",421,94,42,"vi"
"Twitter_1778644539629_0","Twitter","user_969","User 921","2024-09-19 02:55:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",334,4,7,"vi"
"Twitter_1778644539629_16","Twitter","user_792","User 872","2024-09-11 05:58:00","đội ngũ y tế đang làm việc không mệt mỏi để cứu chữa người bị thương",206,14,5,"vi"
"Twitter_1778644539629_2","Twitter","user_863","User 175","2024-09-13 21:58:00","bão yagi đã đổ bộ vào các tỉnh miền bắc với sức gió mạnh nhất",403,90,30,"vi"
"Twitter_1778644539630_19","Twitter","user_602","User 813","2024-09-24 14:48:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",49,50,46,"vi"
"Twitter_1778644539630_17","Twitter","user_222","User 431","2024-09-10 00:55:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",262,76,26,"vi"
"Twitter_1778644539630_16","Twitter","user_259","User 259","2024-09-08 22:19:00","cảm ơn đội cứu hộ đã giúp đỡ người dân vùng lũ  thật tuyệt vời",373,82,18,"vi"
"Twitter_1778644539630_13","Twitter","user_397","User 113","2024-09-25 10:32:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",404,44,46,"vi"
"Twitter_1778644539630_14","Twitter","user_153","User 438","2024-09-28 03:57:00","đường sá bị ngập nặng  giao thông tê liệt hoàn toàn  không thể di chuyển",231,92,37,"vi"
"Twitter_1778644539630_15","Twitter","user_754","User 773","2024-09-26 01:27:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",213,62,39,"vi"
"Twitter_1778644539630_18","Twitter","user_646","User 343","2024-09-27 01:43:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",285,85,44,"vi"
"Twitter_1778644539630_1","Twitter","user_239","User 918","2024-09-07 12:08:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",416,27,28,"vi"
"Twitter_1778644539630_6","Twitter","user_523","User 124","2024-09-08 13:09:00","người dân vùng lũ đang rất cần được cứu trợ khẩn cấp  chưa thấy ai đến",300,13,26,"vi"
"Twitter_1778644539630_2","Twitter","user_629","User 383","2024-09-10 02:05:00","đội ngũ y tế đang làm việc không mệt mỏi để cứu chữa người bị thương",64,23,22,"vi"
"Twitter_1778644539630_0","Twitter","user_211","User 966","2024-09-10 13:26:00","người dân vùng lũ đang rất cần được cứu trợ khẩn cấp  chưa thấy ai đến",499,77,5,"vi"
"Twitter_1778644539630_12","Twitter","user_350","User 332","2024-09-13 02:53:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",486,82,32,"vi"
"Twitter_1778644539630_5","Twitter","user_424","User 145","2024-09-14 11:32:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",149,88,3,"vi"
"Twitter_1778644539630_11","Twitter","user_612","User 29","2024-09-16 16:52:00","các đơn vị đang khẩn trương khắc phục hậu quả bão  rất đáng khen ngợi",450,79,36,"vi"
"Twitter_1778644539630_7","Twitter","user_466","User 523","2024-09-19 19:11:00","nhà cửa bị sập hoàn toàn sau bão  không biết bao giờ mới xây lại được",349,84,4,"vi"
"Twitter_1778644539630_3","Twitter","user_701","User 494","2024-09-21 02:30:00","nhà cửa bị sập hoàn toàn sau bão  không biết bao giờ mới xây lại được",207,70,1,"vi"
"Twitter_1778644539630_10","Twitter","user_28","User 768","2024-09-22 17:57:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",58,54,39,"vi"
"Twitter_1778644539630_8","Twitter","user_119","User 800","2024-09-24 09:16:00","bão yagi đã đổ bộ vào các tỉnh miền bắc với sức gió mạnh nhất",235,47,23,"vi"
"Twitter_1778644539630_9","Twitter","user_665","User 228","2024-09-25 22:39:00","nhà cửa bị sập hoàn toàn sau bão  không biết bao giờ mới xây lại được",109,33,38,"vi"
"Twitter_1778644539630_4","Twitter","user_195","User 202","2024-09-26 10:21:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",330,69,8,"vi"
"Facebook_1778644539630_6","Facebook","user_452","User 966","2024-09-06 10:42:00","người dân vùng lũ đang rất cần được cứu trợ khẩn cấp  chưa thấy ai đến",22,79,0,"vi"
"Facebook_1778644539630_9","Facebook","user_205","User 503","2024-09-06 14:59:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",313,84,41,"vi"
"Facebook_1778644539630_5","Facebook","user_440","User 388","2024-09-06 19:24:00","bão yagi là chủ đề đang được quan tâm",29,4,11,"vi"
"Facebook_1778644539630_4","Facebook","user_984","User 608","2024-09-07 00:24:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",236,94,11,"vi"
"Facebook_1778644539630_13","Facebook","user_92","User 215","2024-09-08 14:02:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",490,5,21,"vi"
"Facebook_1778644539630_14","Facebook","user_364","User 902","2024-09-11 05:01:00","hàng cứu trợ đến chậm  phân phối không công bằng",344,15,5,"vi"
"Facebook_1778644539630_17","Facebook","user_953","User 816","2024-09-14 04:08:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",190,9,22,"vi"
"Facebook_1778644539630_16","Facebook","user_241","User 850","2024-09-17 19:49:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",80,24,18,"vi"
"Facebook_1778644539630_12","Facebook","user_711","User 360","2024-09-18 17:06:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",225,96,25,"vi"
"Facebook_1778644539630_11","Facebook","user_331","User 989","2024-09-19 01:25:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",491,9,21,"vi"
"Facebook_1778644539630_8","Facebook","user_759","User 146","2024-09-19 13:06:00","nhà cửa bị sập hoàn toàn sau bão  không biết bao giờ mới xây lại được",0,17,18,"vi"
"Facebook_1778644539630_0","Facebook","user_751","User 707","2024-09-20 03:11:00","bão yagi đã đổ bộ vào các tỉnh miền bắc với sức gió mạnh nhất",41,11,34,"vi"
"Facebook_1778644539630_2","Facebook","user_186","User 281","2024-09-21 12:25:00","nhà cửa bị sập hoàn toàn sau bão  không biết bao giờ mới xây lại được",258,54,45,"vi"
"Facebook_1778644539630_19","Facebook","user_877","User 612","2024-09-22 02:13:00","các đơn vị đang khẩn trương khắc phục hậu quả bão  rất đáng khen ngợi",226,66,35,"vi"
"Facebook_1778644539630_3","Facebook","user_825","User 657","2024-09-23 06:35:00","bão yagi là chủ đề đang được quan tâm",148,63,2,"vi"
"Facebook_1778644539630_15","Facebook","user_72","User 41","2024-09-23 13:54:00","các đơn vị đang khẩn trương khắc phục hậu quả bão  rất đáng khen ngợi",50,47,5,"vi"
