id,source,authorId,authorName,timestamp,content,likeCount,shareCount,commentCount,language
"Twitter_1778811339201_3","Twitter","user_145","User 515","2024-09-14 15:08:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",29,55,26,"vi"
"Twitter_1778811339201_13","Twitter","user_65","User 425","2024-09-10 06:45:00","yagi là chủ đề đang được quan tâm",148,30,17,"vi"
"Twitter_1778811339201_8","Twitter","user_711","User 408","2024-09-30 12:41:00","bão yagi đã đổ bộ vào các tỉnh miền bắc với sức gió mạnh nhất",404,0,4,"vi"
"Twitter_1778811339201_5","Twitter","user_833","User 968","2024-09-10 16:40:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",431,37,38,"vi"
"Twitter_1778811339201_4","Twitter","user_717","User 546","2024-09-17 02:37:00","các đơn vị đang khẩn trương khắc phục hậu quả bão  rất đáng khen ngợi",347,43,28,"vi"
"Twitter_1778811339201_0","Twitter","user_923","User 577","2024-09-27 19:24:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",265,26,46,"vi"
"Twitter_1778811339201_16","Twitter","user_150","User 970","2024-09-18 13:34:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",319,33,24,"vi"
"Twitter_1778811339201_6","Twitter","user_208","User 94","2024-09-06 21:50:00","hàng cứu trợ đến chậm  phân phối không công bằng",249,48,43,"vi"
"Twitter_1778811339201_2","Twitter","user_165","User 588","2024-09-21 15:25:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",302,87,42,"vi"
"Twitter_1778811339201_12","Twitter","user_599","User 746","2024-09-13 08:36:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",306,94,30,"vi"
"Twitter_1778811339202_19","Twitter","user_492","User 949","2024-09-30 06:24:00","cảm ơn đội cứu hộ đã giúp đỡ người dân vùng lũ  thật tuyệt vời",148,78,21,"vi"
"Twitter_1778811339202_1","Twitter","user_544","User 304","2024-09-27 19:50:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",488,32,13,"vi"
"Twitter_1778811339202_15","Twitter","user_485","User 291","2024-09-29 14:13:00","đường sá bị ngập nặng  giao thông tê liệt hoàn toàn  không thể di chuyển",371,16,44,"vi"
"Twitter_1778811339202_9","Twitter","user_271","User 29","2024-09-30 20:11:00","cứu trợ là chủ đề đang được quan tâm",52,16,3,"vi"
"Twitter_1778811339202_8","Twitter","user_362","User 282","2024-09-08 23:22:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",230,46,5,"vi"
"Twitter_1778811339202_0","Twitter","user_795","User 935","2024-09-17 05:18:00","cảm ơn đội cứu hộ đã giúp đỡ người dân vùng lũ  thật tuyệt vời",8,96,30,"vi"
"Twitter_1778811339202_2","Twitter","user_628","User 788","2024-09-13 17:40:00","cảm ơn đội cứu hộ đã giúp đỡ người dân vùng lũ  thật tuyệt vời",199,82,38,"vi"
"Twitter_1778811339202_5","Twitter","user_630","User 364","2024-09-07 12:44:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",101,90,5,"vi"
"Twitter_1778811339202_13","Twitter","user_0","User 601","2024-09-11 12:11:00","cứu trợ là chủ đề đang được quan tâm",435,45,28,"vi"
"Twitter_1778811339202_17","Twitter","user_906","User 284","2024-09-13 18:06:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",364,3,49,"vi"
"Twitter_1778811339202_7","Twitter","user_666","User 210","2024-09-30 17:20:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",169,18,16,"vi"
"Twitter_1778811339202_18","Twitter","user_85","User 882","2024-09-21 02:25:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",106,4,22,"vi"
"Twitter_1778811339202_16","Twitter","user_646","User 50","2024-09-28 12:17:00","nhà cửa bị sập hoàn toàn sau bão  không biết bao giờ mới xây lại được",480,29,29,"vi"
"Twitter_1778811339202_10","Twitter","user_660","User 441","2024-09-19 21:15:00","cơ sở hạ tầng bị phá hủy nghiêm trọng  cầu đường sạt lở nặng",182,15,6,"vi"
"Twitter_1778811339202_11","Twitter","user_264","User 697","2024-09-06 21:35:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",71,15,21,"vi"
"Twitter_1778811339202_12","Twitter","user_948","User 871","2024-09-16 09:49:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",359,48,41,"vi"
"Twitter_1778811339202_14","Twitter","user_480","User 739","2024-09-20 00:20:00","bão yagi đã đổ bộ vào các tỉnh miền bắc với sức gió mạnh nhất",52,38,41,"vi"
"Twitter_1778811339202_4","Twitter","user_349","User 977","2024-09-13 09:59:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",212,83,3,"vi"
"Twitter_1778811339202_6","Twitter","user_67","User 17","2024-09-23 12:09:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",185,36,49,"vi"
"Twitter_1778811339202_3","Twitter","user_749","User 778","2024-09-18 16:16:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",316,3,11,"vi"
"Twitter_1778811339203_18","Twitter","user_882","User 242","2024-09-29 19:32:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",471,1,14,"vi"
"Twitter_1778811339203_17","Twitter","user_650","User 510","2024-09-16 12:58:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",343,98,38,"vi"
"Twitter_1778811339203_9","Twitter","user_929","User 68","2024-09-13 14:35:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",143,79,29,"vi"
"Twitter_1778811339203_14","Twitter","user_326","User 136","2024-09-21 21:43:00","bão yagi đã đổ bộ vào các tỉnh miền bắc với sức gió mạnh nhất",203,7,14,"vi"
"Twitter_1778811339203_5","Twitter","user_438","User 45","2024-09-19 00:29:00","bão yagi đã đổ bộ vào các tỉnh miền bắc với sức gió mạnh nhất",152,56,13,"vi"
"Twitter_1778811339203_12","Twitter","user_198","User 250","2024-09-30 13:06:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",470,73,21,"vi"
"Twitter_1778811339203_7","Twitter","user_750","User 303","2024-09-22 23:57:00","cảm ơn đội cứu hộ đã giúp đỡ người dân vùng lũ  thật tuyệt vời",194,76,45,"vi"
"Twitter_1778811339203_8","Twitter","user_724","User 643","2024-09-17 19:59:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",254,37,21,"vi"
"Twitter_1778811339203_3","Twitter","user_554","User 29","2024-09-27 10:02:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",123,79,16,"vi"
"Twitter_1778811339203_11","Twitter","user_919","User 78","2024-09-27 10:24:00","cơ sở hạ tầng bị phá hủy nghiêm trọng  cầu đường sạt lở nặng",55,98,38,"vi"
"Twitter_1778811339203_6","Twitter","user_295","User 316","2024-09-21 12:11:00","lũ lụt là chủ đề đang được quan tâm",448,76,36,"vi"
"Twitter_1778811339203_4","Twitter","user_487","User 480","2024-09-11 18:09:00","cơ sở hạ tầng bị phá hủy nghiêm trọng  cầu đường sạt lở nặng",488,66,38,"vi"
"Twitter_1778811339203_1","Twitter","user_762","User 177","2024-09-16 18:18:00","cảm ơn đội cứu hộ đã giúp đỡ người dân vùng lũ  thật tuyệt vời",237,32,18,"vi"
"Twitter_1778811339203_16","Twitter","user_633","User 205","2024-09-11 05:36:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",79,94,16,"vi"
"Twitter_1778811339203_19","Twitter","user_579","User 828","2024-09-24 19:07:00","đội ngũ y tế đang làm việc không mệt mỏi để cứu chữa người bị thương",425,86,2,"vi"
"Twitter_1778811339203_2","Twitter","user_564","User 737","2024-09-25 19:52:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",426,52,30,"vi"
"Twitter_1778811339203_0","Twitter","user_344","User 69","2024-09-25 10:35:00","bão yagi đã đổ bộ vào các tỉnh miền bắc với sức gió mạnh nhất",152,69,1,"vi"
"Twitter_1778811339203_13","Twitter","user_658","User 538","2024-09-11 05:15:00","bão yagi đã đổ bộ vào các tỉnh miền bắc với sức gió mạnh nhất",292,59,3,"vi"
"Twitter_1778811339203_15","Twitter","user_681","User 799","2024-09-07 22:19:00","nhà cửa bị sập hoàn toàn sau bão  không biết bao giờ mới xây lại được",304,69,2,"vi"
"Twitter_1778811339203_10","Twitter","user_888","User 202","2024-09-07 04:07:00","đường sá bị ngập nặng  giao thông tê liệt hoàn toàn  không thể di chuyển",211,20,33,"vi"
"Twitter_1778811339204_7","Twitter","user_857","User 246","2024-09-14 23:04:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",197,83,16,"vi"
"Twitter_1778811339204_12","Twitter","user_65","User 54","2024-09-12 09:22:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",173,84,0,"vi"
"Twitter_1778811339204_15","Twitter","user_798","User 103","2024-09-30 09:04:00","cơ sở hạ tầng bị phá hủy nghiêm trọng  cầu đường sạt lở nặng",284,18,9,"vi"
"Twitter_1778811339204_2","Twitter","user_806","User 382","2024-09-17 20:12:00","cảm ơn đội cứu hộ đã giúp đỡ người dân vùng lũ  thật tuyệt vời",16,27,26,"vi"
"Twitter_1778811339204_5","Twitter","user_512","User 343","2024-09-12 05:23:00","hàng cứu trợ đến chậm  phân phối không công bằng",112,93,41,"vi"
"Twitter_1778811339204_14","Twitter","user_756","User 905","2024-09-25 19:35:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",145,65,43,"vi"
"Twitter_1778811339204_6","Twitter","user_85","User 255","2024-09-22 02:36:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",51,49,11,"vi"
"Twitter_1778811339204_11","Twitter","user_680","User 108","2024-09-19 16:45:00","khắc phục hậu quả là chủ đề đang được quan tâm",409,46,25,"vi"
"Twitter_1778811339204_4","Twitter","user_312","User 542","2024-09-08 14:17:00","đội ngũ y tế đang làm việc không mệt mỏi để cứu chữa người bị thương",233,39,31,"vi"
"Twitter_1778811339204_17","Twitter","user_894","User 51","2024-09-14 10:20:00","đường sá bị ngập nặng  giao thông tê liệt hoàn toàn  không thể di chuyển",65,56,29,"vi"
"Twitter_1778811339204_18","Twitter","user_98","User 635","2024-09-19 11:55:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",442,16,4,"vi"
"Twitter_1778811339204_13","Twitter","user_156","User 188","2024-09-24 17:18:00","đội ngũ y tế đang làm việc không mệt mỏi để cứu chữa người bị thương",355,78,48,"vi"
"Twitter_1778811339204_19","Twitter","user_891","User 362","2024-09-26 22:01:00","khắc phục hậu quả là chủ đề đang được quan tâm",225,40,15,"vi"
"Twitter_1778811339204_8","Twitter","user_713","User 119","2024-09-24 11:26:00","người dân vùng lũ đang rất cần được cứu trợ khẩn cấp  chưa thấy ai đến",289,64,40,"vi"
"Twitter_1778811339204_16","Twitter","user_432","User 526","2024-09-19 16:40:00","đường sá bị ngập nặng  giao thông tê liệt hoàn toàn  không thể di chuyển",299,62,44,"vi"
"Twitter_1778811339204_10","Twitter","user_243","User 898","2024-09-28 22:25:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",351,98,6,"vi"
"Twitter_1778811339204_9","Twitter","user_880","User 306","2024-09-13 17:23:00","nhà cửa bị sập hoàn toàn sau bão  không biết bao giờ mới xây lại được",235,20,35,"vi"
"Twitter_1778811339204_3","Twitter","user_938","User 299","2024-09-12 06:04:00","đường sá bị ngập nặng  giao thông tê liệt hoàn toàn  không thể di chuyển",126,57,44,"vi"
"Twitter_1778811339204_1","Twitter","user_168","User 988","2024-09-13 23:18:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",267,14,29,"vi"
"Twitter_1778811339204_0","Twitter","user_787","User 141","2024-09-27 16:22:00","hàng cứu trợ đến chậm  phân phối không công bằng",247,12,11,"vi"
"Twitter_1778811339205_15","Twitter","user_585","User 739","2024-09-17 11:03:00","đội ngũ y tế đang làm việc không mệt mỏi để cứu chữa người bị thương",81,36,29,"vi"
"Twitter_1778811339205_14","Twitter","user_740","User 834","2024-09-17 09:48:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",369,62,16,"vi"
"Twitter_1778811339205_18","Twitter","user_264","User 458","2024-09-27 16:28:00","là chủ đề đang được quan tâm",215,88,38,"vi"
"Twitter_1778811339205_17","Twitter","user_832","User 703","2024-09-27 04:39:00","cơ sở hạ tầng bị phá hủy nghiêm trọng  cầu đường sạt lở nặng",393,95,3,"vi"
"Twitter_1778811339205_13","Twitter","user_591","User 960","2024-09-20 01:11:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",365,68,6,"vi"
"Twitter_1778811339205_19","Twitter","user_446","User 935","2024-09-27 02:52:00","nhà cửa bị sập hoàn toàn sau bão  không biết bao giờ mới xây lại được",273,88,18,"vi"
"Twitter_1778811339205_12","Twitter","user_35","User 911","2024-09-24 13:46:00","các đơn vị đang khẩn trương khắc phục hậu quả bão  rất đáng khen ngợi",12,9,38,"vi"
"Twitter_1778811339205_11","Twitter","user_244","User 411","2024-09-09 02:26:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",469,34,19,"vi"
"Twitter_1778811339205_16","Twitter","user_889","User 9","2024-09-12 00:34:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",438,25,12,"vi"
"Twitter_1778811339205_9","Twitter","user_465","User 91","2024-09-12 12:37:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",437,68,22,"vi"
"Twitter_1778811339205_1","Twitter","user_916","User 711","2024-09-25 01:38:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",408,71,39,"vi"
"Twitter_1778811339205_2","Twitter","user_274","User 898","2024-09-27 23:03:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",432,0,40,"vi"
"Twitter_1778811339205_7","Twitter","user_629","User 301","2024-09-27 12:52:00","người dân vùng lũ đang rất cần được cứu trợ khẩn cấp  chưa thấy ai đến",118,81,7,"vi"
"Twitter_1778811339205_4","Twitter","user_342","User 89","2024-09-19 01:13:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",332,88,4,"vi"
"Twitter_1778811339205_10","Twitter","user_920","User 940","2024-09-07 21:09:00","đội ngũ y tế đang làm việc không mệt mỏi để cứu chữa người bị thương",266,4,23,"vi"
"Twitter_1778811339205_5","Twitter","user_868","User 44","2024-09-19 02:32:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",174,14,44,"vi"
"Twitter_1778811339205_8","Twitter","user_748","User 454","2024-09-30 21:15:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",346,70,47,"vi"
"Twitter_1778811339205_6","Twitter","user_204","User 247","2024-09-06 03:48:00","là chủ đề đang được quan tâm",482,67,23,"vi"
"Twitter_1778811339205_0","Twitter","user_658","User 441","2024-09-07 15:12:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",493,45,32,"vi"
"Twitter_1778811339205_3","Twitter","user_838","User 416","2024-09-18 14:39:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",123,85,46,"vi"
"Twitter_1778811339206_19","Twitter","user_523","User 721","2024-09-28 07:38:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",271,5,25,"vi"
"Twitter_1778811339206_16","Twitter","user_891","User 751","2024-09-14 07:00:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",341,54,40,"vi"
"Twitter_1778811339206_17","Twitter","user_754","User 117","2024-09-24 15:21:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",492,96,47,"vi"
"Twitter_1778811339206_18","Twitter","user_744","User 11","2024-09-06 11:37:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",470,50,20,"vi"
"Twitter_1778811339206_5","Twitter","user_788","User 548","2024-09-21 08:22:00","là chủ đề đang được quan tâm",251,7,13,"vi"
"Twitter_1778811339206_8","Twitter","user_557","User 150","2024-09-28 15:15:00","đội ngũ y tế đang làm việc không mệt mỏi để cứu chữa người bị thương",34,74,12,"vi"
"Twitter_1778811339206_7","Twitter","user_967","User 482","2024-09-30 20:36:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",354,69,26,"vi"
"Twitter_1778811339206_13","Twitter","user_45","User 774","2024-09-22 00:15:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",244,24,33,"vi"
"Twitter_1778811339206_9","Twitter","user_159","User 780","2024-09-29 14:59:00","đường sá bị ngập nặng  giao thông tê liệt hoàn toàn  không thể di chuyển",71,51,47,"vi"
"Twitter_1778811339206_12","Twitter","user_46","User 652","2024-09-21 04:46:00","nhà cửa bị sập hoàn toàn sau bão  không biết bao giờ mới xây lại được",159,71,29,"vi"
"Twitter_1778811339206_10","Twitter","user_665","User 671","2024-09-22 16:40:00","các đơn vị đang khẩn trương khắc phục hậu quả bão  rất đáng khen ngợi",90,43,31,"vi"
"Twitter_1778811339206_14","Twitter","user_238","User 817","2024-09-15 11:12:00","đường sá bị ngập nặng  giao thông tê liệt hoàn toàn  không thể di chuyển",333,50,34,"vi"
"Twitter_1778811339206_4","Twitter","user_563","User 29","2024-09-19 04:49:00","cảm ơn đội cứu hộ đã giúp đỡ người dân vùng lũ  thật tuyệt vời",468,21,30,"vi"
"Twitter_1778811339206_15","Twitter","user_266","User 699","2024-09-29 20:26:00","bão quá mạnh  thiệt hại quá lớn  nhiều người mất nhà cửa",212,43,41,"vi"
"Twitter_1778811339206_2","Twitter","user_127","User 487","2024-09-07 22:45:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",439,18,5,"vi"
"Twitter_1778811339206_1","Twitter","user_781","User 26","2024-09-22 19:57:00","cảm ơn đội cứu hộ đã giúp đỡ người dân vùng lũ  thật tuyệt vời",313,55,40,"vi"
"Twitter_1778811339206_6","Twitter","user_959","User 856","2024-09-29 16:44:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",487,11,18,"vi"
"Twitter_1778811339206_3","Twitter","user_444","User 821","2024-09-12 10:26:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",203,22,14,"vi"
"Twitter_1778811339206_0","Twitter","user_614","User 984","2024-09-06 13:54:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",317,30,19,"vi"
"Twitter_1778811339206_11","Twitter","user_97","User 385","2024-09-28 18:03:00","cơ sở hạ tầng bị phá hủy nghiêm trọng  cầu đường sạt lở nặng",250,43,29,"vi"
"Twitter_1778811339207_15","Twitter","user_411","User 763","2024-09-22 10:30:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",118,98,47,"vi"
"Twitter_1778811339207_18","Twitter","user_870","User 535","2024-09-07 06:41:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",398,51,0,"vi"
"Twitter_1778811339207_11","Twitter","user_879","User 46","2024-09-25 19:31:00","cảm ơn các nhà hảo tâm đã gửi thực phẩm và nước uống đến vùng lũ",453,25,45,"vi"
"Twitter_1778811339207_14","Twitter","user_508","User 8","2024-09-11 04:44:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",473,76,14,"vi"
"Twitter_1778811339207_19","Twitter","user_831","User 120","2024-09-23 14:22:00","đường sá bị ngập nặng  giao thông tê liệt hoàn toàn  không thể di chuyển",66,23,25,"vi"
"Twitter_1778811339207_12","Twitter","user_908","User 869","2024-09-25 16:43:00","bão yagi đã đổ bộ vào các tỉnh miền bắc với sức gió mạnh nhất",171,75,14,"vi"
"Twitter_1778811339207_17","Twitter","user_900","User 56","2024-09-14 14:55:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",145,42,16,"vi"
"Twitter_1778811339207_13","Twitter","user_365","User 638","2024-09-09 01:02:00","người dân vùng lũ đang rất cần được cứu trợ khẩn cấp  chưa thấy ai đến",156,65,30,"vi"
"Twitter_1778811339207_16","Twitter","user_743","User 633","2024-09-24 03:11:00","chính quyền đã hỗ trợ tiền mặt kịp thời cho các hộ dân bị thiệt hại",231,16,44,"vi"
"Twitter_1778811339207_4","Twitter","user_605","User 105","2024-09-06 10:42:00","các đơn vị đang khẩn trương khắc phục hậu quả bão  rất đáng khen ngợi",294,75,1,"vi"
"Twitter_1778811339207_2","Twitter","user_755","User 227","2024-09-12 04:41:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",389,65,23,"vi"
"Twitter_1778811339207_10","Twitter","user_178","User 42","2024-09-13 08:09:00","theo dự báo  bão sẽ suy yếu dần trong 24 giờ tới",184,64,7,"vi"
"Twitter_1778811339207_8","Twitter","user_138","User 215","2024-09-13 08:37:00","tinh thần đoàn kết của người việt thật đáng khâm phục  mọi người cùng giúp đỡ nhau",471,30,31,"vi"
"Twitter_1778811339207_7","Twitter","user_868","User 381","2024-09-15 04:26:00","mất điện  mất nước đã 3 ngày  cuộc sống vô cùng khó khăn",77,69,9,"vi"
"Twitter_1778811339207_1","Twitter","user_935","User 570","2024-09-15 06:23:00","người dân vùng lũ đang rất cần được cứu trợ khẩn cấp  chưa thấy ai đến",121,3,15,"vi"
"Twitter_1778811339207_6","Twitter","user_873","User 758","2024-09-16 11:12:00","là chủ đề đang được quan tâm",227,94,15,"vi"
"Twitter_1778811339207_0","Twitter","user_800","User 889","2024-09-18 03:43:00","hàng cứu trợ đã đến kịp thời  cảm ơn tấm lòng hảo tâm của mọi người",281,68,10,"vi"
